Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-08-28T16:00Z,198,176,moderate
2023-08-28T16:30Z,202,195,high
2023-08-28T17:00Z,198,205,moderate
2023-08-28T17:30Z,200,211,high
2023-08-28T18:00Z,205,204,high
2023-08-28T18:30Z,207,203,high
2023-08-28T19:00Z,214,207,high
2023-08-28T19:30Z,214,210,high
2023-08-28T20:00Z,220,218,high
2023-08-28T20:30Z,214,217,high
2023-08-28T21:00Z,220,221,high
2023-08-28T21:30Z,209,215,high
2023-08-28T22:00Z,200,215,high
2023-08-28T22:30Z,190,210,moderate
2023-08-28T23:00Z,182,184,moderate
2023-08-28T23:30Z,180,177,moderate
2023-08-29T00:00Z,176,177,moderate
2023-08-29T00:30Z,178,177,moderate
2023-08-29T01:00Z,180,172,moderate
2023-08-29T01:30Z,178,171,moderate
2023-08-29T02:00Z,174,174,moderate
2023-08-29T02:30Z,174,172,moderate
2023-08-29T03:00Z,166,172,moderate
2023-08-29T03:30Z,175,171,moderate
2023-08-29T04:00Z,178,169,moderate
2023-08-29T04:30Z,187,182,moderate
2023-08-29T05:00Z,193,190,moderate
2023-08-29T05:30Z,199,178,moderate
2023-08-29T06:00Z,209,200,high
2023-08-29T06:30Z,204,200,high
2023-08-29T07:00Z,202,207,high
2023-08-29T07:30Z,201,201,high
2023-08-29T08:00Z,200,199,high
2023-08-29T08:30Z,197,192,moderate
2023-08-29T09:00Z,193,189,moderate
2023-08-29T09:30Z,186,183,moderate
2023-08-29T10:00Z,176,176,moderate
2023-08-29T10:30Z,167,175,moderate
2023-08-29T11:00Z,166,172,moderate
2023-08-29T11:30Z,166,162,moderate
2023-08-29T12:00Z,170,166,moderate
2023-08-29T12:30Z,171,161,moderate
2023-08-29T13:00Z,172,166,moderate
2023-08-29T13:30Z,168,171,moderate
2023-08-29T14:00Z,164,172,moderate
2023-08-29T14:30Z,161,173,moderate
2023-08-29T15:00Z,160,167,moderate
2023-08-29T15:30Z,162,168,moderate
2023-08-29T16:00Z,161,173,moderate
2023-08-29T16:30Z,163,176,moderate
2023-08-29T17:00Z,165,181,moderate
2023-08-29T17:30Z,170,189,moderate
2023-08-29T18:00Z,180,166,moderate
2023-08-29T18:30Z,181,171,moderate
2023-08-29T19:00Z,180,177,moderate
2023-08-29T19:30Z,177,184,moderate
2023-08-29T20:00Z,184,177,moderate
2023-08-29T20:30Z,177,173,moderate
2023-08-29T21:00Z,173,176,moderate
2023-08-29T21:30Z,162,170,moderate
2023-08-29T22:00Z,147,154,moderate
2023-08-29T22:30Z,135,142,moderate
2023-08-29T23:00Z,133,139,moderate
2023-08-29T23:30Z,130,135,moderate
2023-08-30T00:00Z,129,131,moderate
2023-08-30T00:30Z,131,129,moderate
2023-08-30T01:00Z,125,127,moderate
2023-08-30T01:30Z,125,130,moderate
2023-08-30T02:00Z,125,127,moderate
2023-08-30T02:30Z,124,122,moderate
2023-08-30T03:00Z,124,123,moderate
2023-08-30T03:30Z,130,121,moderate
2023-08-30T04:00Z,138,120,moderate
2023-08-30T04:30Z,144,128,moderate
2023-08-30T05:00Z,157,140,moderate
2023-08-30T05:30Z,165,81,moderate
2023-08-30T06:00Z,167,168,moderate
2023-08-30T06:30Z,169,168,moderate
2023-08-30T07:00Z,169,169,moderate
2023-08-30T07:30Z,172,164,moderate
2023-08-30T08:00Z,166,156,moderate
2023-08-30T08:30Z,161,161,moderate
2023-08-30T09:00Z,158,161,moderate
2023-08-30T09:30Z,157,148,moderate
2023-08-30T10:00Z,156,155,moderate
2023-08-30T10:30Z,156,157,moderate
2023-08-30T11:00Z,154,153,moderate
2023-08-30T11:30Z,158,158,moderate
2023-08-30T12:00Z,161,154,moderate
2023-08-30T12:30Z,161,157,moderate
2023-08-30T13:00Z,157,157,moderate
2023-08-30T13:30Z,158,161,moderate
2023-08-30T14:00Z,158,159,moderate
2023-08-30T14:30Z,155,165,moderate
2023-08-30T15:00Z,156,164,moderate
2023-08-30T15:30Z,166,166,moderate
2023-08-30T16:00Z,174,164,moderate
2023-08-30T16:30Z,178,179,moderate
2023-08-30T17:00Z,184,181,moderate
2023-08-30T17:30Z,187,187,moderate
2023-08-30T18:00Z,195,193,moderate
2023-08-30T18:30Z,198,196,moderate
2023-08-30T19:00Z,207,202,high
2023-08-30T19:30Z,211,203,high
2023-08-30T20:00Z,214,211,high
2023-08-30T20:30Z,216,206,high
2023-08-30T21:00Z,222,215,high
2023-08-30T21:30Z,218,219,high
2023-08-30T22:00Z,214,221,high
2023-08-30T22:30Z,211,219,high
2023-08-30T23:00Z,215,215,high
2023-08-30T23:30Z,217,215,high
2023-08-31T00:00Z,219,217,high
