Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-09-16T09:30Z,137,134,moderate
2023-09-16T10:00Z,136,136,moderate
2023-09-16T10:30Z,135,133,moderate
2023-09-16T11:00Z,131,131,moderate
2023-09-16T11:30Z,131,131,moderate
2023-09-16T12:00Z,133,128,moderate
2023-09-16T12:30Z,129,128,moderate
2023-09-16T13:00Z,127,127,moderate
2023-09-16T13:30Z,131,129,moderate
2023-09-16T14:00Z,135,120,moderate
2023-09-16T14:30Z,138,123,moderate
2023-09-16T15:00Z,149,150,moderate
2023-09-16T15:30Z,157,147,moderate
2023-09-16T16:00Z,166,163,moderate
2023-09-16T16:30Z,172,168,moderate
2023-09-16T17:00Z,175,172,moderate
2023-09-16T17:30Z,177,181,moderate
2023-09-16T18:00Z,172,182,moderate
2023-09-16T18:30Z,170,181,moderate
2023-09-16T19:00Z,168,175,moderate
2023-09-16T19:30Z,169,170,moderate
2023-09-16T20:00Z,183,163,moderate
2023-09-16T20:30Z,179,168,moderate
2023-09-16T21:00Z,177,175,moderate
2023-09-16T21:30Z,168,164,moderate
2023-09-16T22:00Z,133,169,moderate
2023-09-16T22:30Z,126,174,moderate
2023-09-16T23:00Z,120,131,moderate
2023-09-16T23:30Z,116,129,low
2023-09-17T00:00Z,117,120,low
2023-09-17T00:30Z,113,117,low
2023-09-17T01:00Z,110,121,low
2023-09-17T01:30Z,109,116,low
2023-09-17T02:00Z,109,111,low
2023-09-17T02:30Z,114,109,low
2023-09-17T03:00Z,109,111,low
2023-09-17T03:30Z,107,116,low
2023-09-17T04:00Z,108,114,low
2023-09-17T04:30Z,107,111,low
2023-09-17T05:00Z,108,118,low
2023-09-17T05:30Z,104,114,low
2023-09-17T06:00Z,102,114,low
2023-09-17T06:30Z,106,106,low
2023-09-17T07:00Z,105,100,low
2023-09-17T07:30Z,105,103,low
2023-09-17T08:00Z,107,105,low
2023-09-17T08:30Z,108,102,low
2023-09-17T09:00Z,114,106,low
2023-09-17T09:30Z,117,108,low
2023-09-17T10:00Z,114,106,low
2023-09-17T10:30Z,112,113,low
2023-09-17T11:00Z,124,115,moderate
2023-09-17T11:30Z,128,122,moderate
2023-09-17T12:00Z,130,126,moderate
2023-09-17T12:30Z,130,131,moderate
2023-09-17T13:00Z,132,131,moderate
2023-09-17T13:30Z,136,132,moderate
2023-09-17T14:00Z,141,128,moderate
2023-09-17T14:30Z,146,137,moderate
2023-09-17T15:00Z,151,141,moderate
2023-09-17T15:30Z,158,150,moderate
2023-09-17T16:00Z,165,151,moderate
2023-09-17T16:30Z,171,156,moderate
2023-09-17T17:00Z,172,164,moderate
2023-09-17T17:30Z,174,163,moderate
2023-09-17T18:00Z,176,163,moderate
2023-09-17T18:30Z,175,164,moderate
2023-09-17T19:00Z,170,167,moderate
2023-09-17T19:30Z,165,167,moderate
2023-09-17T20:00Z,158,155,moderate
2023-09-17T20:30Z,141,145,moderate
2023-09-17T21:00Z,133,147,moderate
2023-09-17T21:30Z,119,142,low
2023-09-17T22:00Z,98,139,low
2023-09-17T22:30Z,90,143,low
2023-09-17T23:00Z,90,101,low
2023-09-17T23:30Z,88,105,low
2023-09-18T00:00Z,93,89,low
2023-09-18T00:30Z,86,92,low
2023-09-18T01:00Z,91,92,low
2023-09-18T01:30Z,91,87,low
2023-09-18T02:00Z,91,92,low
2023-09-18T02:30Z,100,92,low
2023-09-18T03:00Z,94,89,low
2023-09-18T03:30Z,96,97,low
2023-09-18T04:00Z,102,94,low
2023-09-18T04:30Z,101,100,low
2023-09-18T05:00Z,105,105,low
2023-09-18T05:30Z,111,112,low
2023-09-18T06:00Z,105,126,low
2023-09-18T06:30Z,96,113,low
2023-09-18T07:00Z,91,103,low
2023-09-18T07:30Z,86,93,low
2023-09-18T08:00Z,85,86,low
2023-09-18T08:30Z,82,83,low
2023-09-18T09:00Z,75,84,low
2023-09-18T09:30Z,65,77,low
2023-09-18T10:00Z,64,74,low
2023-09-18T10:30Z,63,64,low
2023-09-18T11:00Z,52,65,low
2023-09-18T11:30Z,46,62,low
2023-09-18T12:00Z,38,52,very low
2023-09-18T12:30Z,36,44,very low
2023-09-18T13:00Z,33,45,very low
2023-09-18T13:30Z,31,46,very low
2023-09-18T14:00Z,29,31,very low
2023-09-18T14:30Z,31,29,very low
2023-09-18T15:00Z,33,30,very low
2023-09-18T15:30Z,41,31,low
2023-09-18T16:00Z,55,33,low
2023-09-18T16:30Z,65,41,low
2023-09-18T17:00Z,66,55,low
2023-09-18T17:30Z,73,69,low
2023-09-18T18:00Z,70,69,low
2023-09-18T18:30Z,71,70,low
2023-09-18T19:00Z,63,66,low
2023-09-18T19:30Z,56,69,low
2023-09-18T20:00Z,49,64,low
2023-09-18T20:30Z,46,57,low
2023-09-18T21:00Z,46,49,low
2023-09-18T21:30Z,45,45,low
2023-09-18T22:00Z,50,44,low
2023-09-18T22:30Z,51,42,low
2023-09-18T23:00Z,57,45,low
2023-09-18T23:30Z,54,58,low
2023-09-19T00:00Z,53,56,low
2023-09-19T00:30Z,54,55,low
2023-09-19T01:00Z,53,58,low
2023-09-19T01:30Z,54,54,low
2023-09-19T02:00Z,55,54,low
2023-09-19T02:30Z,57,57,low
2023-09-19T03:00Z,59,57,low
2023-09-19T03:30Z,64,59,low
2023-09-19T04:00Z,58,61,low
2023-09-19T04:30Z,61,66,low
2023-09-19T05:00Z,64,63,low
2023-09-19T05:30Z,71,65,low
2023-09-19T06:00Z,72,65,low
2023-09-19T06:30Z,62,69,low
2023-09-19T07:00Z,64,72,low
2023-09-19T07:30Z,65,50,low
2023-09-19T08:00Z,62,61,low
2023-09-19T08:30Z,60,63,low
2023-09-19T09:00Z,63,62,low
2023-09-19T09:30Z,64,59,low
2023-09-19T10:00Z,59,63,low
2023-09-19T10:30Z,58,65,low
2023-09-19T11:00Z,60,60,low
2023-09-19T11:30Z,59,58,low
2023-09-19T12:00Z,59,60,low
2023-09-19T12:30Z,60,59,low
2023-09-19T13:00Z,57,59,low
2023-09-19T13:30Z,55,62,low
2023-09-19T14:00Z,56,58,low
2023-09-19T14:30Z,61,57,low
2023-09-19T15:00Z,61,57,low
2023-09-19T15:30Z,66,61,low
2023-09-19T16:00Z,67,61,low
2023-09-19T16:30Z,68,66,low
2023-09-19T17:00Z,73,68,low
2023-09-19T17:30Z,69,69,low
2023-09-19T18:00Z,74,71,low
2023-09-19T18:30Z,74,68,low
2023-09-19T19:00Z,66,71,low
2023-09-19T19:30Z,53,73,low
2023-09-19T20:00Z,47,68,low
2023-09-19T20:30Z,40,56,low
2023-09-19T21:00Z,50,48,low
2023-09-19T21:30Z,56,40,low
2023-09-19T22:00Z,64,43,low
2023-09-19T22:30Z,65,45,low
2023-09-19T23:00Z,67,48,low
2023-09-19T23:30Z,64,52,low
2023-09-20T00:00Z,67,56,low
2023-09-20T00:30Z,64,60,low
2023-09-20T01:00Z,63,62,low
2023-09-20T01:30Z,63,65,low
2023-09-20T02:00Z,61,67,low
2023-09-20T02:30Z,63,71,low
2023-09-20T03:00Z,64,73,low
2023-09-20T03:30Z,61,78,low
2023-09-20T04:00Z,59,83,low
2023-09-20T04:30Z,62,87,low
2023-09-20T05:00Z,66,93,low
2023-09-20T05:30Z,71,98,low
2023-09-20T06:00Z,60,104,low
2023-09-20T06:30Z,64,109,low
2023-09-20T07:00Z,54,113,low
2023-09-20T07:30Z,50,114,low
2023-09-20T08:00Z,50,114,low
2023-09-20T08:30Z,52,45,low
2023-09-20T09:00Z,58,45,low
2023-09-20T09:30Z,56,47,low
2023-09-20T10:00Z,57,53,low
2023-09-20T10:30Z,59,51,low
2023-09-20T11:00Z,62,52,low
2023-09-20T11:30Z,65,52,low
2023-09-20T12:00Z,57,54,low
2023-09-20T12:30Z,57,59,low
2023-09-20T13:00Z,60,54,low
2023-09-20T13:30Z,60,52,low
2023-09-20T14:00Z,63,55,low
2023-09-20T14:30Z,65,56,low
2023-09-20T15:00Z,63,59,low
2023-09-20T15:30Z,73,61,low
2023-09-20T16:00Z,84,58,low
2023-09-20T16:30Z,91,70,low
2023-09-20T17:00Z,96,78,low
2023-09-20T17:30Z,107,91,low
2023-09-20T18:00Z,112,92,low
2023-09-20T18:30Z,110,104,low
2023-09-20T19:00Z,102,112,low
2023-09-20T19:30Z,99,104,low
2023-09-20T20:00Z,98,101,low
2023-09-20T20:30Z,94,95,low
2023-09-20T21:00Z,81,100,low
2023-09-20T21:30Z,76,109,low
2023-09-20T22:00Z,91,97,low
2023-09-20T22:30Z,80,80,low
2023-09-20T23:00Z,78,107,low
2023-09-20T23:30Z,80,81,low
2023-09-21T00:00Z,86,112,low
2023-09-21T00:30Z,95,78,low
2023-09-21T01:00Z,93,86,low
2023-09-21T01:30Z,79,96,low
2023-09-21T02:00Z,70,97,low
2023-09-21T02:30Z,75,88,low
2023-09-21T03:00Z,86,75,low
2023-09-21T03:30Z,91,78,low
2023-09-21T04:00Z,94,87,low
2023-09-21T04:30Z,105,95,low
2023-09-21T05:00Z,119,97,low
2023-09-21T05:30Z,143,113,moderate
2023-09-21T06:00Z,151,149,moderate
2023-09-21T06:30Z,165,144,moderate
2023-09-21T07:00Z,163,158,moderate
2023-09-21T07:30Z,160,156,moderate
2023-09-21T08:00Z,150,158,moderate
2023-09-21T08:30Z,147,148,moderate
2023-09-21T09:00Z,140,141,moderate
2023-09-21T09:30Z,132,140,moderate
2023-09-21T10:00Z,137,135,moderate
2023-09-21T10:30Z,139,126,moderate
2023-09-21T11:00Z,142,136,moderate
2023-09-21T11:30Z,142,139,moderate
2023-09-21T12:00Z,144,135,moderate
2023-09-21T12:30Z,148,143,moderate
2023-09-21T13:00Z,151,149,moderate
2023-09-21T13:30Z,152,152,moderate
2023-09-21T14:00Z,149,160,moderate
2023-09-21T14:30Z,156,171,moderate
2023-09-21T15:00Z,167,172,moderate
2023-09-21T15:30Z,184,170,moderate
2023-09-21T16:00Z,199,177,moderate
2023-09-21T16:30Z,207,193,high
2023-09-21T17:00Z,212,209,high
2023-09-21T17:30Z,214,212,high
2023-09-21T18:00Z,209,217,high
2023-09-21T18:30Z,212,220,high
2023-09-21T19:00Z,195,212,moderate
2023-09-21T19:30Z,191,217,moderate
2023-09-21T20:00Z,185,213,moderate
2023-09-21T20:30Z,176,202,moderate
2023-09-21T21:00Z,164,197,moderate
2023-09-21T21:30Z,155,183,moderate
2023-09-21T22:00Z,137,179,moderate
2023-09-21T22:30Z,129,172,moderate
2023-09-21T23:00Z,118,144,low
2023-09-21T23:30Z,119,136,low
2023-09-22T00:00Z,123,130,moderate
2023-09-22T00:30Z,127,129,moderate
2023-09-22T01:00Z,127,134,moderate
2023-09-22T01:30Z,123,143,moderate
2023-09-22T02:00Z,121,144,moderate
2023-09-22T02:30Z,121,139,moderate
2023-09-22T03:00Z,121,139,moderate
2023-09-22T03:30Z,123,141,moderate
2023-09-22T04:00Z,136,139,moderate
2023-09-22T04:30Z,149,135,moderate
2023-09-22T05:00Z,166,155,moderate
2023-09-22T05:30Z,181,165,moderate
2023-09-22T06:00Z,185,184,moderate
2023-09-22T06:30Z,186,183,moderate
2023-09-22T07:00Z,177,193,moderate
2023-09-22T07:30Z,169,186,moderate
2023-09-22T08:00Z,165,174,moderate
2023-09-22T08:30Z,153,164,moderate
2023-09-22T09:00Z,142,160,moderate
2023-09-22T09:30Z,136,147,moderate
2023-09-22T10:00Z,126,140,moderate
2023-09-22T10:30Z,124,129,moderate
2023-09-22T11:00Z,117,123,low
2023-09-22T11:30Z,111,107,low
2023-09-22T12:00Z,108,112,low
2023-09-22T12:30Z,101,106,low
2023-09-22T13:00Z,105,102,low
2023-09-22T13:30Z,101,94,low
2023-09-22T14:00Z,104,100,low
2023-09-22T14:30Z,113,98,low
2023-09-22T15:00Z,121,99,moderate
2023-09-22T15:30Z,131,112,moderate
2023-09-22T16:00Z,138,119,moderate
2023-09-22T16:30Z,144,125,moderate
2023-09-22T17:00Z,150,137,moderate
2023-09-22T17:30Z,152,152,moderate
2023-09-22T18:00Z,150,153,moderate
2023-09-22T18:30Z,153,151,moderate
2023-09-22T19:00Z,145,147,moderate
2023-09-22T19:30Z,143,149,moderate
2023-09-22T20:00Z,147,137,moderate
2023-09-22T20:30Z,139,137,moderate
2023-09-22T21:00Z,128,147,moderate
2023-09-22T21:30Z,121,137,moderate
2023-09-22T22:00Z,114,139,low
2023-09-22T22:30Z,105,135,low
2023-09-22T23:00Z,106,119,low
2023-09-22T23:30Z,104,122,low
2023-09-23T00:00Z,108,127,low
2023-09-23T00:30Z,106,113,low
2023-09-23T01:00Z,97,112,low
2023-09-23T01:30Z,96,114,low
2023-09-23T02:00Z,97,105,low
2023-09-23T02:30Z,93,105,low
2023-09-23T03:00Z,95,104,low
2023-09-23T03:30Z,105,102,low
2023-09-23T04:00Z,117,97,low
2023-09-23T04:30Z,129,103,moderate
2023-09-23T05:00Z,134,123,moderate
2023-09-23T05:30Z,139,136,moderate
2023-09-23T06:00Z,144,142,moderate
2023-09-23T06:30Z,151,142,moderate
2023-09-23T07:00Z,165,154,moderate
2023-09-23T07:30Z,168,162,moderate
2023-09-23T08:00Z,166,153,moderate
2023-09-23T08:30Z,169,182,moderate
2023-09-23T09:00Z,163,168,moderate
2023-09-23T09:30Z,158,175,moderate
2023-09-23T10:00Z,154,164,moderate
2023-09-23T10:30Z,151,150,moderate
2023-09-23T11:00Z,148,152,moderate
2023-09-23T11:30Z,149,155,moderate
2023-09-23T12:00Z,148,151,moderate
2023-09-23T12:30Z,145,151,moderate
2023-09-23T13:00Z,143,151,moderate
2023-09-23T13:30Z,149,149,moderate
2023-09-23T14:00Z,148,147,moderate
2023-09-23T14:30Z,148,150,moderate
2023-09-23T15:00Z,141,148,moderate
2023-09-23T15:30Z,152,147,moderate
2023-09-23T16:00Z,176,153,moderate
2023-09-23T16:30Z,181,156,moderate
2023-09-23T17:00Z,184,178,moderate
2023-09-23T17:30Z,186,182,moderate
2023-09-23T18:00Z,189,182,moderate
2023-09-23T18:30Z,178,179,moderate
2023-09-23T19:00Z,173,167,moderate
2023-09-23T19:30Z,160,141,moderate
2023-09-23T20:00Z,159,141,moderate
2023-09-23T20:30Z,141,145,moderate
2023-09-23T21:00Z,127,142,moderate
2023-09-23T21:30Z,108,129,low
2023-09-23T22:00Z,72,122,low
2023-09-23T22:30Z,73,102,low
2023-09-23T23:00Z,68,66,low
2023-09-23T23:30Z,66,70,low
2023-09-24T00:00Z,64,63,low
2023-09-24T00:30Z,63,66,low
2023-09-24T01:00Z,62,61,low
2023-09-24T01:30Z,62,60,low
2023-09-24T02:00Z,63,59,low
2023-09-24T02:30Z,65,61,low
2023-09-24T03:00Z,66,63,low
2023-09-24T03:30Z,67,63,low
2023-09-24T04:00Z,64,66,low
2023-09-24T04:30Z,68,65,low
2023-09-24T05:00Z,68,66,low
2023-09-24T05:30Z,66,67,low
2023-09-24T06:00Z,66,65,low
2023-09-24T06:30Z,68,59,low
2023-09-24T07:00Z,64,64,low
2023-09-24T07:30Z,59,62,low
2023-09-24T08:00Z,56,60,low
2023-09-24T08:30Z,52,52,low
2023-09-24T09:00Z,59,50,low
2023-09-24T09:30Z,52,51,low
2023-09-24T10:00Z,53,55,low
2023-09-24T10:30Z,56,57,low
2023-09-24T11:00Z,58,50,low
2023-09-24T11:30Z,56,50,low
2023-09-24T12:00Z,55,52,low
2023-09-24T12:30Z,54,54,low
2023-09-24T13:00Z,51,50,low
2023-09-24T13:30Z,49,49,low
2023-09-24T14:00Z,37,45,very low
2023-09-24T14:30Z,38,46,very low
2023-09-24T15:00Z,41,33,low
2023-09-24T15:30Z,50,35,low
2023-09-24T16:00Z,51,39,low
2023-09-24T16:30Z,59,46,low
2023-09-24T17:00Z,62,50,low
2023-09-24T17:30Z,64,55,low
2023-09-24T18:00Z,66,59,low
2023-09-24T18:30Z,65,61,low
2023-09-24T19:00Z,62,61,low
2023-09-24T19:30Z,59,61,low
2023-09-24T20:00Z,66,57,low
2023-09-24T20:30Z,58,56,low
2023-09-24T21:00Z,64,63,low
2023-09-24T21:30Z,58,58,low
2023-09-24T22:00Z,62,65,low
2023-09-24T22:30Z,60,70,low
2023-09-24T23:00Z,62,61,low
2023-09-24T23:30Z,63,62,low
2023-09-25T00:00Z,65,60,low
2023-09-25T00:30Z,65,59,low
2023-09-25T01:00Z,65,59,low
2023-09-25T01:30Z,64,60,low
2023-09-25T02:00Z,66,61,low
2023-09-25T02:30Z,66,58,low
2023-09-25T03:00Z,65,56,low
2023-09-25T03:30Z,64,57,low
2023-09-25T04:00Z,76,58,low
2023-09-25T04:30Z,90,62,low
2023-09-25T05:00Z,98,68,low
2023-09-25T05:30Z,109,82,low
2023-09-25T06:00Z,105,84,low
2023-09-25T06:30Z,107,92,low
2023-09-25T07:00Z,101,93,low
2023-09-25T07:30Z,90,97,low
2023-09-25T08:00Z,80,84,low
2023-09-25T08:30Z,70,73,low
2023-09-25T09:00Z,71,67,low
2023-09-25T09:30Z,68,65,low
2023-09-25T10:00Z,70,70,low
2023-09-25T10:30Z,67,64,low
2023-09-25T11:00Z,65,63,low
2023-09-25T11:30Z,66,64,low
2023-09-25T12:00Z,67,61,low
2023-09-25T12:30Z,66,63,low
2023-09-25T13:00Z,64,63,low
2023-09-25T13:30Z,78,62,low
2023-09-25T14:00Z,95,64,low
2023-09-25T14:30Z,116,72,low
2023-09-25T15:00Z,139,93,moderate
2023-09-25T15:30Z,152,87,moderate
2023-09-25T16:00Z,169,138,moderate
2023-09-25T16:30Z,181,158,moderate
2023-09-25T17:00Z,192,184,moderate
2023-09-25T17:30Z,197,182,moderate
2023-09-25T18:00Z,203,199,high
2023-09-25T18:30Z,203,199,high
2023-09-25T19:00Z,205,196,high
2023-09-25T19:30Z,201,187,high
2023-09-25T20:00Z,196,201,moderate
2023-09-25T20:30Z,186,194,moderate
2023-09-25T21:00Z,182,183,moderate
2023-09-25T21:30Z,180,179,moderate
2023-09-25T22:00Z,162,173,moderate
2023-09-25T22:30Z,160,167,moderate
2023-09-25T23:00Z,155,158,moderate
2023-09-25T23:30Z,155,146,moderate
2023-09-26T00:00Z,154,140,moderate
2023-09-26T00:30Z,150,133,moderate
2023-09-26T01:00Z,150,139,moderate
2023-09-26T01:30Z,146,135,moderate
2023-09-26T02:00Z,141,135,moderate
2023-09-26T02:30Z,138,131,moderate
2023-09-26T03:00Z,138,125,moderate
2023-09-26T03:30Z,141,125,moderate
2023-09-26T04:00Z,150,124,moderate
2023-09-26T04:30Z,152,123,moderate
2023-09-26T05:00Z,154,135,moderate
2023-09-26T05:30Z,162,127,moderate
2023-09-26T06:00Z,159,142,moderate
2023-09-26T06:30Z,160,127,moderate
2023-09-26T07:00Z,157,142,moderate
2023-09-26T07:30Z,153,139,moderate
2023-09-26T08:00Z,146,136,moderate
2023-09-26T08:30Z,136,133,moderate
2023-09-26T09:00Z,124,127,moderate
2023-09-26T09:30Z,111,120,low
2023-09-26T10:00Z,101,110,low
2023-09-26T10:30Z,95,98,low
2023-09-26T11:00Z,83,93,low
2023-09-26T11:30Z,72,83,low
2023-09-26T12:00Z,74,72,low
2023-09-26T12:30Z,74,59,low
2023-09-26T13:00Z,94,62,low
2023-09-26T13:30Z,109,66,low
2023-09-26T14:00Z,116,75,low
2023-09-26T14:30Z,127,85,moderate
2023-09-26T15:00Z,132,86,moderate
2023-09-26T15:30Z,144,106,moderate
2023-09-26T16:00Z,159,115,moderate
2023-09-26T16:30Z,166,127,moderate
2023-09-26T17:00Z,173,140,moderate
2023-09-26T17:30Z,184,149,moderate
2023-09-26T18:00Z,184,159,moderate
2023-09-26T18:30Z,184,174,moderate
2023-09-26T19:00Z,181,171,moderate
2023-09-26T19:30Z,184,179,moderate
2023-09-26T20:00Z,189,166,moderate
2023-09-26T20:30Z,183,164,moderate
2023-09-26T21:00Z,173,167,moderate
2023-09-26T21:30Z,170,156,moderate
2023-09-26T22:00Z,175,154,moderate
2023-09-26T22:30Z,176,143,moderate
2023-09-26T23:00Z,179,148,moderate
2023-09-26T23:30Z,187,162,moderate
2023-09-27T00:00Z,192,160,moderate
2023-09-27T00:30Z,195,173,moderate
2023-09-27T01:00Z,195,182,moderate
2023-09-27T01:30Z,198,185,moderate
2023-09-27T02:00Z,193,193,moderate
2023-09-27T02:30Z,194,195,moderate
2023-09-27T03:00Z,198,197,moderate
2023-09-27T03:30Z,200,199,high
2023-09-27T04:00Z,218,198,high
2023-09-27T04:30Z,228,199,high
2023-09-27T05:00Z,208,206,high
2023-09-27T05:30Z,215,219,high
2023-09-27T06:00Z,205,235,high
2023-09-27T06:30Z,206,234,high
2023-09-27T07:00Z,206,229,high
2023-09-27T07:30Z,197,222,moderate
2023-09-27T08:00Z,205,203,high
2023-09-27T08:30Z,199,191,moderate
2023-09-27T09:00Z,179,192,moderate
2023-09-27T09:30Z,162,190,moderate
2023-09-27T10:00Z,152,171,moderate
2023-09-27T10:30Z,143,158,moderate
2023-09-27T11:00Z,129,141,moderate
2023-09-27T11:30Z,125,133,moderate
2023-09-27T12:00Z,109,119,low
2023-09-27T12:30Z,100,112,low
2023-09-27T13:00Z,101,97,low
2023-09-27T13:30Z,94,86,low
2023-09-27T14:00Z,94,90,low
2023-09-27T14:30Z,97,79,low
2023-09-27T15:00Z,110,80,low
2023-09-27T15:30Z,113,92,low
2023-09-27T16:00Z,116,99,low
2023-09-27T16:30Z,114,105,low
2023-09-27T17:00Z,113,104,low
2023-09-27T17:30Z,115,107,low
2023-09-27T18:00Z,119,106,low
2023-09-27T18:30Z,113,102,low
2023-09-27T19:00Z,90,102,low
2023-09-27T19:30Z,85,101,low
2023-09-27T20:00Z,74,103,low
2023-09-27T20:30Z,67,88,low
2023-09-27T21:00Z,71,72,low
2023-09-27T21:30Z,68,72,low
2023-09-27T22:00Z,60,67,low
2023-09-27T22:30Z,57,66,low
2023-09-27T23:00Z,55,65,low
2023-09-27T23:30Z,60,55,low
2023-09-28T00:00Z,59,57,low
2023-09-28T00:30Z,54,59,low
2023-09-28T01:00Z,56,60,low
2023-09-28T01:30Z,54,52,low
2023-09-28T02:00Z,55,55,low
2023-09-28T02:30Z,59,51,low
2023-09-28T03:00Z,60,52,low
2023-09-28T03:30Z,53,57,low
2023-09-28T04:00Z,50,59,low
2023-09-28T04:30Z,58,53,low
2023-09-28T05:00Z,70,49,low
2023-09-28T05:30Z,86,62,low
2023-09-28T06:00Z,93,69,low
2023-09-28T06:30Z,102,71,low
2023-09-28T07:00Z,102,86,low
2023-09-28T07:30Z,96,88,low
2023-09-28T08:00Z,101,97,low
2023-09-28T08:30Z,102,95,low
2023-09-28T09:00Z,102,94,low
2023-09-28T09:30Z,104,92,low
2023-09-28T10:00Z,103,108,low
2023-09-28T10:30Z,103,90,low
2023-09-28T11:00Z,102,82,low
2023-09-28T11:30Z,101,73,low
2023-09-28T12:00Z,101,68,low
2023-09-28T12:30Z,100,63,low
2023-09-28T13:00Z,101,61,low
2023-09-28T13:30Z,102,65,low
2023-09-28T14:00Z,120,64,moderate
2023-09-28T14:30Z,130,90,moderate
2023-09-28T15:00Z,138,102,moderate
2023-09-28T15:30Z,143,139,moderate
2023-09-28T16:00Z,150,137,moderate
2023-09-28T16:30Z,161,144,moderate
2023-09-28T17:00Z,162,146,moderate
2023-09-28T17:30Z,168,146,moderate
2023-09-28T18:00Z,177,157,moderate
2023-09-28T18:30Z,175,150,moderate
2023-09-28T19:00Z,177,151,moderate
2023-09-28T19:30Z,175,135,moderate
2023-09-28T20:00Z,170,152,moderate
2023-09-28T20:30Z,150,151,moderate
2023-09-28T21:00Z,120,155,moderate
2023-09-28T21:30Z,94,167,low
2023-09-28T22:00Z,79,124,low
2023-09-28T22:30Z,78,97,low
2023-09-28T23:00Z,83,100,low
2023-09-28T23:30Z,90,103,low
2023-09-29T00:00Z,95,80,low
2023-09-29T00:30Z,98,85,low
2023-09-29T01:00Z,101,90,low
2023-09-29T01:30Z,95,94,low
2023-09-29T02:00Z,87,95,low
2023-09-29T02:30Z,86,88,low
2023-09-29T03:00Z,99,81,low
2023-09-29T03:30Z,97,82,low
2023-09-29T04:00Z,86,91,low
2023-09-29T04:30Z,95,94,low
2023-09-29T05:00Z,105,86,low
2023-09-29T05:30Z,110,88,low
2023-09-29T06:00Z,114,101,low
2023-09-29T06:30Z,107,102,low
2023-09-29T07:00Z,98,105,low
2023-09-29T07:30Z,87,100,low
2023-09-29T08:00Z,86,83,low
2023-09-29T08:30Z,75,72,low
2023-09-29T09:00Z,69,80,low
2023-09-29T09:30Z,60,73,low
2023-09-29T10:00Z,64,66,low
2023-09-29T10:30Z,63,58,low
2023-09-29T11:00Z,54,61,low
2023-09-29T11:30Z,53,64,low
2023-09-29T12:00Z,58,56,low
2023-09-29T12:30Z,59,57,low
2023-09-29T13:00Z,64,58,low
2023-09-29T13:30Z,60,63,low
2023-09-29T14:00Z,62,69,low
2023-09-29T14:30Z,70,68,low
2023-09-29T15:00Z,88,66,low
2023-09-29T15:30Z,115,53,low
2023-09-29T16:00Z,136,94,moderate
2023-09-29T16:30Z,147,119,moderate
2023-09-29T17:00Z,155,150,moderate
2023-09-29T17:30Z,162,160,moderate
2023-09-29T18:00Z,161,163,moderate
2023-09-29T18:30Z,161,162,moderate
2023-09-29T19:00Z,156,158,moderate
2023-09-29T19:30Z,150,163,moderate
2023-09-29T20:00Z,153,147,moderate
2023-09-29T20:30Z,151,144,moderate
2023-09-29T21:00Z,145,154,moderate
2023-09-29T21:30Z,141,153,moderate
2023-09-29T22:00Z,133,143,moderate
2023-09-29T22:30Z,133,136,moderate
2023-09-29T23:00Z,137,128,moderate
2023-09-29T23:30Z,136,139,moderate
2023-09-30T00:00Z,137,135,moderate
