Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-12-01T07:30Z,292,291,very high
2023-12-01T08:00Z,284,289,high
2023-12-01T08:30Z,283,280,high
2023-12-01T09:00Z,275,283,high
2023-12-01T09:30Z,269,283,high
2023-12-01T10:00Z,270,274,high
2023-12-01T10:30Z,273,267,high
2023-12-01T11:00Z,269,268,high
2023-12-01T11:30Z,264,272,high
2023-12-01T12:00Z,263,272,high
2023-12-01T12:30Z,269,268,high
2023-12-01T13:00Z,269,266,high
2023-12-01T13:30Z,268,276,high
2023-12-01T14:00Z,269,277,high
2023-12-01T14:30Z,276,277,high
2023-12-01T15:00Z,282,276,high
2023-12-01T15:30Z,285,281,high
2023-12-01T16:00Z,281,283,high
2023-12-01T16:30Z,280,290,high
2023-12-01T17:00Z,280,284,high
2023-12-01T17:30Z,285,286,high
2023-12-01T18:00Z,288,284,high
2023-12-01T18:30Z,290,287,very high
2023-12-01T19:00Z,292,291,very high
2023-12-01T19:30Z,293,293,very high
2023-12-01T20:00Z,293,297,very high
2023-12-01T20:30Z,293,300,very high
2023-12-01T21:00Z,297,298,very high
2023-12-01T21:30Z,294,302,very high
2023-12-01T22:00Z,303,304,very high
2023-12-01T22:30Z,304,304,very high
2023-12-01T23:00Z,300,294,very high
2023-12-01T23:30Z,298,300,very high
2023-12-02T00:00Z,297,300,very high
2023-12-02T00:30Z,299,296,very high
2023-12-02T01:00Z,299,300,very high
2023-12-02T01:30Z,298,298,very high
2023-12-02T02:00Z,298,298,very high
2023-12-02T02:30Z,298,295,very high
2023-12-02T03:00Z,299,302,very high
2023-12-02T03:30Z,300,296,very high
2023-12-02T04:00Z,304,298,very high
2023-12-02T04:30Z,300,299,very high
2023-12-02T05:00Z,306,306,very high
2023-12-02T05:30Z,306,302,very high
2023-12-02T06:00Z,309,310,very high
2023-12-02T06:30Z,307,309,very high
2023-12-02T07:00Z,302,312,very high
2023-12-02T07:30Z,299,308,very high
2023-12-02T08:00Z,292,305,very high
2023-12-02T08:30Z,294,278,very high
2023-12-02T09:00Z,282,294,high
2023-12-02T09:30Z,277,298,high
2023-12-02T10:00Z,273,286,high
2023-12-02T10:30Z,272,283,high
2023-12-02T11:00Z,271,278,high
2023-12-02T11:30Z,271,277,high
2023-12-02T12:00Z,271,277,high
2023-12-02T12:30Z,270,273,high
2023-12-02T13:00Z,266,276,high
2023-12-02T13:30Z,267,278,high
2023-12-02T14:00Z,268,274,high
2023-12-02T14:30Z,272,276,high
2023-12-02T15:00Z,272,277,high
2023-12-02T15:30Z,276,275,high
2023-12-02T16:00Z,272,282,high
2023-12-02T16:30Z,271,284,high
2023-12-02T17:00Z,266,280,high
2023-12-02T17:30Z,266,277,high
2023-12-02T18:00Z,266,272,high
2023-12-02T18:30Z,265,271,high
2023-12-02T19:00Z,268,274,high
2023-12-02T19:30Z,270,277,high
2023-12-02T20:00Z,273,279,high
2023-12-02T20:30Z,271,281,high
2023-12-02T21:00Z,279,278,high
2023-12-02T21:30Z,272,273,high
2023-12-02T22:00Z,260,274,high
2023-12-02T22:30Z,254,274,high
2023-12-02T23:00Z,227,256,high
2023-12-02T23:30Z,220,256,high
2023-12-03T00:00Z,219,249,high
2023-12-03T00:30Z,214,228,high
2023-12-03T01:00Z,214,226,high
2023-12-03T01:30Z,210,217,high
2023-12-03T02:00Z,206,219,high
2023-12-03T02:30Z,203,210,high
2023-12-03T03:00Z,197,210,moderate
2023-12-03T03:30Z,191,195,moderate
2023-12-03T04:00Z,186,189,moderate
2023-12-03T04:30Z,178,187,moderate
2023-12-03T05:00Z,182,180,moderate
2023-12-03T05:30Z,176,181,moderate
2023-12-03T06:00Z,184,192,moderate
2023-12-03T06:30Z,186,182,moderate
2023-12-03T07:00Z,193,190,moderate
2023-12-03T07:30Z,198,201,moderate
2023-12-03T08:00Z,196,203,moderate
2023-12-03T08:30Z,198,210,moderate
2023-12-03T09:00Z,204,203,high
2023-12-03T09:30Z,207,211,high
2023-12-03T10:00Z,204,214,high
2023-12-03T10:30Z,205,219,high
2023-12-03T11:00Z,204,211,high
2023-12-03T11:30Z,207,216,high
2023-12-03T12:00Z,207,213,high
2023-12-03T12:30Z,211,216,high
2023-12-03T13:00Z,213,218,high
2023-12-03T13:30Z,222,222,high
2023-12-03T14:00Z,228,223,high
2023-12-03T14:30Z,233,231,high
2023-12-03T15:00Z,239,239,high
2023-12-03T15:30Z,242,241,high
2023-12-03T16:00Z,243,248,high
2023-12-03T16:30Z,242,249,high
2023-12-03T17:00Z,241,250,high
2023-12-03T17:30Z,240,247,high
2023-12-03T18:00Z,246,247,high
2023-12-03T18:30Z,244,246,high
2023-12-03T19:00Z,240,253,high
2023-12-03T19:30Z,234,249,high
2023-12-03T20:00Z,225,243,high
2023-12-03T20:30Z,215,237,high
2023-12-03T21:00Z,205,227,high
2023-12-03T21:30Z,194,225,moderate
2023-12-03T22:00Z,190,204,moderate
2023-12-03T22:30Z,178,194,moderate
2023-12-03T23:00Z,147,179,moderate
2023-12-03T23:30Z,144,172,moderate
2023-12-04T00:00Z,149,145,moderate
2023-12-04T00:30Z,153,143,moderate
2023-12-04T01:00Z,145,147,moderate
2023-12-04T01:30Z,133,142,moderate
2023-12-04T02:00Z,124,135,moderate
2023-12-04T02:30Z,116,128,low
2023-12-04T03:00Z,116,117,low
2023-12-04T03:30Z,110,110,low
2023-12-04T04:00Z,118,102,low
2023-12-04T04:30Z,115,103,low
2023-12-04T05:00Z,136,112,moderate
2023-12-04T05:30Z,147,124,moderate
2023-12-04T06:00Z,175,156,moderate
2023-12-04T06:30Z,190,150,moderate
2023-12-04T07:00Z,207,183,high
2023-12-04T07:30Z,211,204,high
2023-12-04T08:00Z,208,201,high
2023-12-04T08:30Z,209,211,high
2023-12-04T09:00Z,209,211,high
2023-12-04T09:30Z,212,208,high
2023-12-04T10:00Z,210,207,high
2023-12-04T10:30Z,209,210,high
2023-12-04T11:00Z,208,208,high
2023-12-04T11:30Z,211,208,high
2023-12-04T12:00Z,209,210,high
2023-12-04T12:30Z,211,215,high
2023-12-04T13:00Z,212,209,high
2023-12-04T13:30Z,212,210,high
2023-12-04T14:00Z,213,208,high
2023-12-04T14:30Z,214,212,high
2023-12-04T15:00Z,212,212,high
2023-12-04T15:30Z,208,214,high
2023-12-04T16:00Z,212,215,high
2023-12-04T16:30Z,213,219,high
2023-12-04T17:00Z,212,223,high
2023-12-04T17:30Z,210,213,high
2023-12-04T18:00Z,208,211,high
2023-12-04T18:30Z,208,208,high
2023-12-04T19:00Z,202,208,high
2023-12-04T19:30Z,198,208,moderate
2023-12-04T20:00Z,192,200,moderate
2023-12-04T20:30Z,180,196,moderate
2023-12-04T21:00Z,161,186,moderate
2023-12-04T21:30Z,151,173,moderate
2023-12-04T22:00Z,145,147,moderate
2023-12-04T22:30Z,130,129,moderate
2023-12-04T23:00Z,113,134,low
2023-12-04T23:30Z,108,118,low
2023-12-05T00:00Z,111,113,low
2023-12-05T00:30Z,118,107,low
2023-12-05T01:00Z,113,111,low
2023-12-05T01:30Z,111,113,low
2023-12-05T02:00Z,109,109,low
2023-12-05T02:30Z,109,110,low
2023-12-05T03:00Z,111,103,low
2023-12-05T03:30Z,116,102,low
2023-12-05T04:00Z,124,103,moderate
2023-12-05T04:30Z,132,116,moderate
2023-12-05T05:00Z,143,135,moderate
2023-12-05T05:30Z,164,142,moderate
2023-12-05T06:00Z,200,162,high
2023-12-05T06:30Z,221,198,high
2023-12-05T07:00Z,238,222,high
2023-12-05T07:30Z,241,234,high
2023-12-05T08:00Z,239,244,high
2023-12-05T08:30Z,240,246,high
2023-12-05T09:00Z,237,251,high
2023-12-05T09:30Z,240,243,high
2023-12-05T10:00Z,242,242,high
2023-12-05T10:30Z,242,242,high
2023-12-05T11:00Z,236,246,high
2023-12-05T11:30Z,234,241,high
2023-12-05T12:00Z,224,236,high
2023-12-05T12:30Z,223,240,high
2023-12-05T13:00Z,228,228,high
2023-12-05T13:30Z,230,228,high
2023-12-05T14:00Z,239,236,high
2023-12-05T14:30Z,234,233,high
2023-12-05T15:00Z,239,244,high
2023-12-05T15:30Z,236,243,high
2023-12-05T16:00Z,242,244,high
2023-12-05T16:30Z,242,246,high
2023-12-05T17:00Z,244,245,high
2023-12-05T17:30Z,243,241,high
2023-12-05T18:00Z,239,240,high
2023-12-05T18:30Z,238,245,high
2023-12-05T19:00Z,240,242,high
2023-12-05T19:30Z,243,245,high
2023-12-05T20:00Z,257,245,high
2023-12-05T20:30Z,259,249,high
2023-12-05T21:00Z,266,259,high
2023-12-05T21:30Z,264,258,high
2023-12-05T22:00Z,261,261,high
2023-12-05T22:30Z,259,262,high
2023-12-05T23:00Z,262,262,high
2023-12-05T23:30Z,265,260,high
2023-12-06T00:00Z,261,254,high
2023-12-06T00:30Z,267,259,high
2023-12-06T01:00Z,267,264,high
2023-12-06T01:30Z,264,261,high
2023-12-06T02:00Z,260,268,high
2023-12-06T02:30Z,260,259,high
2023-12-06T03:00Z,263,260,high
2023-12-06T03:30Z,263,259,high
2023-12-06T04:00Z,266,266,high
2023-12-06T04:30Z,261,266,high
2023-12-06T05:00Z,266,270,high
2023-12-06T05:30Z,268,267,high
2023-12-06T06:00Z,268,275,high
2023-12-06T06:30Z,277,275,high
2023-12-06T07:00Z,277,272,high
2023-12-06T07:30Z,281,272,high
2023-12-06T08:00Z,280,278,high
2023-12-06T08:30Z,277,270,high
2023-12-06T09:00Z,276,275,high
2023-12-06T09:30Z,271,273,high
2023-12-06T10:00Z,257,269,high
2023-12-06T10:30Z,262,266,high
2023-12-06T11:00Z,257,250,high
2023-12-06T11:30Z,257,253,high
2023-12-06T12:00Z,251,255,high
2023-12-06T12:30Z,251,256,high
2023-12-06T13:00Z,240,252,high
2023-12-06T13:30Z,242,250,high
2023-12-06T14:00Z,245,248,high
2023-12-06T14:30Z,242,241,high
2023-12-06T15:00Z,243,240,high
2023-12-06T15:30Z,246,241,high
2023-12-06T16:00Z,236,242,high
2023-12-06T16:30Z,234,239,high
2023-12-06T17:00Z,231,231,high
2023-12-06T17:30Z,224,230,high
2023-12-06T18:00Z,222,227,high
2023-12-06T18:30Z,220,222,high
2023-12-06T19:00Z,229,222,high
2023-12-06T19:30Z,231,217,high
2023-12-06T20:00Z,242,223,high
2023-12-06T20:30Z,237,222,high
2023-12-06T21:00Z,231,228,high
2023-12-06T21:30Z,217,218,high
2023-12-06T22:00Z,206,207,high
2023-12-06T22:30Z,191,179,moderate
2023-12-06T23:00Z,172,185,moderate
2023-12-06T23:30Z,154,155,moderate
2023-12-07T00:00Z,146,147,moderate
2023-12-07T00:30Z,143,152,moderate
2023-12-07T01:00Z,144,135,moderate
2023-12-07T01:30Z,138,135,moderate
2023-12-07T02:00Z,134,138,moderate
2023-12-07T02:30Z,129,122,moderate
2023-12-07T03:00Z,127,128,moderate
2023-12-07T03:30Z,127,118,moderate
2023-12-07T04:00Z,125,118,moderate
2023-12-07T04:30Z,122,125,moderate
2023-12-07T05:00Z,117,118,low
2023-12-07T05:30Z,119,122,low
2023-12-07T06:00Z,130,121,moderate
2023-12-07T06:30Z,144,121,moderate
2023-12-07T07:00Z,159,139,moderate
2023-12-07T07:30Z,164,145,moderate
2023-12-07T08:00Z,166,142,moderate
2023-12-07T08:30Z,166,156,moderate
2023-12-07T09:00Z,170,165,moderate
2023-12-07T09:30Z,172,165,moderate
2023-12-07T10:00Z,174,163,moderate
2023-12-07T10:30Z,174,164,moderate
2023-12-07T11:00Z,175,166,moderate
2023-12-07T11:30Z,175,167,moderate
2023-12-07T12:00Z,171,169,moderate
2023-12-07T12:30Z,173,169,moderate
2023-12-07T13:00Z,172,168,moderate
2023-12-07T13:30Z,174,167,moderate
2023-12-07T14:00Z,172,165,moderate
2023-12-07T14:30Z,174,164,moderate
2023-12-07T15:00Z,172,159,moderate
2023-12-07T15:30Z,173,171,moderate
2023-12-07T16:00Z,175,189,moderate
2023-12-07T16:30Z,177,179,moderate
2023-12-07T17:00Z,180,171,moderate
2023-12-07T17:30Z,180,172,moderate
2023-12-07T18:00Z,179,176,moderate
2023-12-07T18:30Z,178,177,moderate
2023-12-07T19:00Z,171,177,moderate
2023-12-07T19:30Z,167,176,moderate
2023-12-07T20:00Z,155,161,moderate
2023-12-07T20:30Z,146,153,moderate
2023-12-07T21:00Z,133,136,moderate
2023-12-07T21:30Z,126,129,moderate
2023-12-07T22:00Z,121,126,moderate
2023-12-07T22:30Z,113,113,low
2023-12-07T23:00Z,95,111,low
2023-12-07T23:30Z,87,103,low
2023-12-08T00:00Z,97,105,low
