Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-07-04T10:30Z,124,116,moderate
2023-07-04T11:00Z,126,118,moderate
2023-07-04T11:30Z,130,125,moderate
2023-07-04T12:00Z,130,124,moderate
2023-07-04T12:30Z,134,132,moderate
2023-07-04T13:00Z,136,133,moderate
2023-07-04T13:30Z,141,134,moderate
2023-07-04T14:00Z,146,143,moderate
2023-07-04T14:30Z,151,142,moderate
2023-07-04T15:00Z,156,147,moderate
2023-07-04T15:30Z,164,154,moderate
2023-07-04T16:00Z,171,168,moderate
2023-07-04T16:30Z,180,168,moderate
2023-07-04T17:00Z,186,176,moderate
2023-07-04T17:30Z,189,186,moderate
2023-07-04T18:00Z,188,191,moderate
2023-07-04T18:30Z,189,195,moderate
2023-07-04T19:00Z,198,194,moderate
2023-07-04T19:30Z,204,199,high
2023-07-04T20:00Z,201,206,high
2023-07-04T20:30Z,204,214,high
2023-07-04T21:00Z,208,212,high
2023-07-04T21:30Z,194,205,moderate
2023-07-04T22:00Z,156,207,moderate
2023-07-04T22:30Z,144,201,moderate
2023-07-04T23:00Z,143,190,moderate
2023-07-04T23:30Z,132,144,moderate
2023-07-05T00:00Z,129,142,moderate
2023-07-05T00:30Z,122,136,moderate
2023-07-05T01:00Z,118,132,low
2023-07-05T01:30Z,109,128,low
2023-07-05T02:00Z,115,122,low
2023-07-05T02:30Z,111,114,low
2023-07-05T03:00Z,108,114,low
2023-07-05T03:30Z,107,107,low
2023-07-05T04:00Z,102,108,low
2023-07-05T04:30Z,104,107,low
2023-07-05T05:00Z,110,101,low
2023-07-05T05:30Z,115,104,low
2023-07-05T06:00Z,118,114,low
2023-07-05T06:30Z,113,115,low
2023-07-05T07:00Z,112,120,low
2023-07-05T07:30Z,105,111,low
2023-07-05T08:00Z,105,110,low
2023-07-05T08:30Z,100,101,low
2023-07-05T09:00Z,96,97,low
2023-07-05T09:30Z,95,96,low
2023-07-05T10:00Z,95,97,low
2023-07-05T10:30Z,98,94,low
2023-07-05T11:00Z,95,91,low
2023-07-05T11:30Z,92,93,low
2023-07-05T12:00Z,84,97,low
2023-07-05T12:30Z,85,91,low
2023-07-05T13:00Z,90,85,low
2023-07-05T13:30Z,94,84,low
2023-07-05T14:00Z,84,87,low
2023-07-05T14:30Z,93,96,low
2023-07-05T15:00Z,106,85,low
2023-07-05T15:30Z,116,91,low
2023-07-05T16:00Z,139,103,moderate
2023-07-05T16:30Z,146,117,moderate
2023-07-05T17:00Z,148,142,moderate
2023-07-05T17:30Z,157,153,moderate
2023-07-05T18:00Z,162,152,moderate
2023-07-05T18:30Z,168,182,moderate
2023-07-05T19:00Z,173,170,moderate
2023-07-05T19:30Z,175,178,moderate
2023-07-05T20:00Z,178,176,moderate
2023-07-05T20:30Z,181,171,moderate
2023-07-05T21:00Z,186,175,moderate
2023-07-05T21:30Z,184,176,moderate
2023-07-05T22:00Z,179,170,moderate
2023-07-05T22:30Z,173,175,moderate
2023-07-05T23:00Z,169,173,moderate
2023-07-05T23:30Z,172,168,moderate
2023-07-06T00:00Z,171,156,moderate
2023-07-06T00:30Z,171,163,moderate
2023-07-06T01:00Z,172,164,moderate
2023-07-06T01:30Z,173,171,moderate
2023-07-06T02:00Z,175,171,moderate
2023-07-06T02:30Z,174,165,moderate
2023-07-06T03:00Z,170,172,moderate
2023-07-06T03:30Z,167,171,moderate
2023-07-06T04:00Z,166,167,moderate
2023-07-06T04:30Z,169,158,moderate
2023-07-06T05:00Z,171,167,moderate
2023-07-06T05:30Z,173,175,moderate
