Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-06-26T05:00Z,98,93,low
2023-06-26T05:30Z,98,91,low
2023-06-26T06:00Z,109,100,low
2023-06-26T06:30Z,102,100,low
2023-06-26T07:00Z,98,110,low
2023-06-26T07:30Z,108,105,low
2023-06-26T08:00Z,106,100,low
2023-06-26T08:30Z,100,108,low
2023-06-26T09:00Z,97,108,low
2023-06-26T09:30Z,93,105,low
2023-06-26T10:00Z,87,99,low
2023-06-26T10:30Z,90,95,low
2023-06-26T11:00Z,87,93,low
2023-06-26T11:30Z,86,93,low
2023-06-26T12:00Z,85,91,low
2023-06-26T12:30Z,83,87,low
2023-06-26T13:00Z,83,89,low
2023-06-26T13:30Z,85,91,low
2023-06-26T14:00Z,90,88,low
2023-06-26T14:30Z,95,92,low
2023-06-26T15:00Z,98,96,low
2023-06-26T15:30Z,109,102,low
2023-06-26T16:00Z,130,106,moderate
2023-06-26T16:30Z,144,118,moderate
2023-06-26T17:00Z,149,132,moderate
2023-06-26T17:30Z,155,145,moderate
2023-06-26T18:00Z,145,154,moderate
2023-06-26T18:30Z,151,164,moderate
2023-06-26T19:00Z,160,156,moderate
2023-06-26T19:30Z,167,162,moderate
2023-06-26T20:00Z,174,169,moderate
2023-06-26T20:30Z,173,174,moderate
2023-06-26T21:00Z,182,182,moderate
2023-06-26T21:30Z,178,182,moderate
2023-06-26T22:00Z,176,184,moderate
2023-06-26T22:30Z,172,177,moderate
2023-06-26T23:00Z,174,178,moderate
2023-06-26T23:30Z,171,180,moderate
2023-06-27T00:00Z,174,174,moderate
2023-06-27T00:30Z,173,186,moderate
2023-06-27T01:00Z,178,185,moderate
2023-06-27T01:30Z,183,178,moderate
2023-06-27T02:00Z,186,195,moderate
2023-06-27T02:30Z,187,199,moderate
2023-06-27T03:00Z,187,205,moderate
2023-06-27T03:30Z,190,195,moderate
2023-06-27T04:00Z,198,204,moderate
2023-06-27T04:30Z,204,197,high
2023-06-27T05:00Z,194,206,moderate
2023-06-27T05:30Z,196,198,moderate
2023-06-27T06:00Z,181,205,moderate
2023-06-27T06:30Z,180,191,moderate
2023-06-27T07:00Z,181,194,moderate
2023-06-27T07:30Z,173,187,moderate
2023-06-27T08:00Z,169,189,moderate
2023-06-27T08:30Z,165,176,moderate
2023-06-27T09:00Z,162,171,moderate
2023-06-27T09:30Z,157,167,moderate
2023-06-27T10:00Z,152,163,moderate
2023-06-27T10:30Z,148,160,moderate
2023-06-27T11:00Z,145,157,moderate
2023-06-27T11:30Z,140,154,moderate
2023-06-27T12:00Z,136,153,moderate
2023-06-27T12:30Z,137,153,moderate
2023-06-27T13:00Z,131,139,moderate
2023-06-27T13:30Z,132,140,moderate
2023-06-27T14:00Z,132,135,moderate
2023-06-27T14:30Z,136,136,moderate
2023-06-27T15:00Z,151,137,moderate
2023-06-27T15:30Z,157,137,moderate
2023-06-27T16:00Z,166,152,moderate
2023-06-27T16:30Z,176,161,moderate
2023-06-27T17:00Z,186,167,moderate
2023-06-27T17:30Z,191,179,moderate
2023-06-27T18:00Z,176,185,moderate
2023-06-27T18:30Z,178,188,moderate
2023-06-27T19:00Z,188,174,moderate
2023-06-27T19:30Z,187,173,moderate
2023-06-27T20:00Z,197,181,moderate
2023-06-27T20:30Z,197,178,moderate
2023-06-27T21:00Z,198,187,moderate
2023-06-27T21:30Z,193,188,moderate
2023-06-27T22:00Z,186,184,moderate
2023-06-27T22:30Z,180,186,moderate
2023-06-27T23:00Z,184,181,moderate
2023-06-27T23:30Z,188,179,moderate
2023-06-28T00:00Z,188,190,moderate
2023-06-28T00:30Z,189,194,moderate
2023-06-28T01:00Z,189,195,moderate
2023-06-28T01:30Z,192,195,moderate
2023-06-28T02:00Z,202,197,high
2023-06-28T02:30Z,205,200,high
2023-06-28T03:00Z,206,206,high
2023-06-28T03:30Z,212,211,high
2023-06-28T04:00Z,214,211,high
2023-06-28T04:30Z,221,211,high
2023-06-28T05:00Z,215,222,high
2023-06-28T05:30Z,224,226,high
2023-06-28T06:00Z,205,226,high
2023-06-28T06:30Z,211,225,high
2023-06-28T07:00Z,203,214,high
2023-06-28T07:30Z,203,216,high
2023-06-28T08:00Z,201,213,high
2023-06-28T08:30Z,201,210,high
2023-06-28T09:00Z,199,211,moderate
2023-06-28T09:30Z,200,211,high
2023-06-28T10:00Z,199,208,moderate
2023-06-28T10:30Z,196,207,moderate
2023-06-28T11:00Z,188,209,moderate
2023-06-28T11:30Z,180,203,moderate
2023-06-28T12:00Z,178,195,moderate
2023-06-28T12:30Z,176,184,moderate
2023-06-28T13:00Z,181,185,moderate
2023-06-28T13:30Z,183,184,moderate
2023-06-28T14:00Z,188,190,moderate
2023-06-28T14:30Z,191,189,moderate
2023-06-28T15:00Z,194,196,moderate
2023-06-28T15:30Z,198,198,moderate
2023-06-28T16:00Z,206,194,high
2023-06-28T16:30Z,210,200,high
2023-06-28T17:00Z,215,208,high
2023-06-28T17:30Z,217,211,high
2023-06-28T18:00Z,224,219,high
2023-06-28T18:30Z,225,221,high
2023-06-28T19:00Z,234,225,high
2023-06-28T19:30Z,231,230,high
2023-06-28T20:00Z,240,234,high
2023-06-28T20:30Z,241,224,high
2023-06-28T21:00Z,241,233,high
2023-06-28T21:30Z,233,225,high
2023-06-28T22:00Z,217,223,high
2023-06-28T22:30Z,201,207,high
2023-06-28T23:00Z,205,207,high
2023-06-28T23:30Z,207,200,high
2023-06-29T00:00Z,211,199,high
2023-06-29T00:30Z,210,196,high
2023-06-29T01:00Z,212,206,high
2023-06-29T01:30Z,212,203,high
2023-06-29T02:00Z,218,202,high
2023-06-29T02:30Z,213,208,high
2023-06-29T03:00Z,216,214,high
2023-06-29T03:30Z,213,212,high
2023-06-29T04:00Z,210,208,high
2023-06-29T04:30Z,215,204,high
2023-06-29T05:00Z,206,200,high
2023-06-29T05:30Z,212,213,high
2023-06-29T06:00Z,206,211,high
2023-06-29T06:30Z,202,209,high
2023-06-29T07:00Z,183,203,moderate
2023-06-29T07:30Z,177,200,moderate
2023-06-29T08:00Z,177,176,moderate
2023-06-29T08:30Z,168,169,moderate
2023-06-29T09:00Z,159,166,moderate
2023-06-29T09:30Z,154,162,moderate
2023-06-29T10:00Z,160,153,moderate
2023-06-29T10:30Z,160,144,moderate
2023-06-29T11:00Z,155,149,moderate
2023-06-29T11:30Z,147,156,moderate
2023-06-29T12:00Z,143,154,moderate
2023-06-29T12:30Z,141,140,moderate
2023-06-29T13:00Z,145,138,moderate
2023-06-29T13:30Z,149,133,moderate
2023-06-29T14:00Z,151,149,moderate
2023-06-29T14:30Z,157,147,moderate
2023-06-29T15:00Z,158,158,moderate
2023-06-29T15:30Z,168,158,moderate
2023-06-29T16:00Z,167,157,moderate
2023-06-29T16:30Z,178,174,moderate
2023-06-29T17:00Z,186,163,moderate
2023-06-29T17:30Z,196,189,moderate
2023-06-29T18:00Z,200,190,high
2023-06-29T18:30Z,204,207,high
2023-06-29T19:00Z,207,204,high
2023-06-29T19:30Z,211,203,high
2023-06-29T20:00Z,218,209,high
2023-06-29T20:30Z,209,202,high
2023-06-29T21:00Z,199,202,moderate
2023-06-29T21:30Z,186,199,moderate
2023-06-29T22:00Z,164,195,moderate
2023-06-29T22:30Z,154,176,moderate
2023-06-29T23:00Z,164,155,moderate
2023-06-29T23:30Z,156,157,moderate
2023-06-30T00:00Z,158,157,moderate
